k,head,program,strategy,increase,kl_div,spike
230,"(7, 12)",prog_L4H8,smart,15.40788024233809,0.43696517646312716,False
231,"(5, 6)",prog_L6H15,smart,15.32657960907838,0.42432649731636046,False
232,"(12, 28)",prog_L15H3,smart,15.922356282148394,0.42065832018852234,False
233,"(4, 14)",prog_L20H2,smart,15.913565908398828,0.43964338302612305,False
234,"(16, 27)",prog_L20H2,smart,15.689914954797848,0.4540086269378662,False
235,"(15, 22)",prog_L20H2,smart,15.67972627569863,0.44361092448234557,False
236,"(13, 29)",prog_L20H2,smart,15.869197778766514,0.44234433174133303,False
237,"(6, 21)",prog_L19H1,smart,15.903765218822883,0.46381311416625975,False
238,"(4, 7)",prog_L20H2,smart,16.246437168252307,0.46585004925727846,False
239,"(0, 11)",prog_L1H30,smart,16.045465236509727,0.4582184046506882,False
240,"(4, 16)",prog_L5H30,smart,16.780571670473897,0.4810334026813507,False
241,"(3, 17)",prog_L18H3,smart,17.027153636417026,0.506396621465683,False
242,"(10, 8)",prog_L18H3,smart,16.91448489366966,0.5080612748861313,False
243,"(14, 23)",prog_L1H8,smart,16.660570260268805,0.5080683052539825,False
244,"(12, 25)",prog_L4H8,smart,16.50150606711035,0.503468656539917,False
245,"(3, 10)",prog_L18H3,smart,16.53005354535818,0.5205742567777634,False
246,"(9, 14)",prog_L3H17,smart,16.554124525907035,0.5304802656173706,False
247,"(16, 10)",prog_L20H2,smart,15.857758079729123,0.5514492422342301,False
248,"(9, 12)",prog_L20H2,smart,16.317148398853803,0.5566371262073517,False
249,"(6, 6)",prog_L20H1,smart,16.648270530262902,0.568071037530899,False
250,"(3, 25)",prog_L16H18,smart,17.423606811234794,0.5728330016136169,False
251,"(8, 30)",prog_L16H18,smart,17.346890691975705,0.5748415529727936,False
252,"(9, 1)",prog_L4H8,smart,17.396179409966997,0.5689626455307006,False
253,"(5, 7)",prog_L20H2,smart,17.72142747995084,0.5692381352186203,False
254,"(3, 14)",prog_L18H3,smart,17.847411775857413,0.5718252271413803,False
255,"(6, 12)",prog_L20H4,smart,17.59503307217029,0.5713589251041412,False
256,"(14, 0)",prog_L20H4,smart,17.498215913140392,0.5803264170885086,False
257,"(16, 17)",prog_L20H3,smart,18.003959268309615,0.5760899901390075,False
258,"(12, 6)",prog_L4H8,smart,19.032163714363104,0.5784855276346207,False
259,"(5, 4)",prog_L20H2,smart,19.916583247490557,0.5702887028455734,False
