layer,head,k,iou_score,program_idxs_used
4,9,3,0.874,55|23|64
4,9,4,0.874,55|23|64|27
4,9,5,0.874,55|23|64|27|30
4,9,6,0.874,55|23|64|27|30|28
4,9,7,0.874,55|23|64|27|30|28|2
4,9,8,0.874,55|23|64|27|30|28|2|36
4,9,9,0.874,55|23|64|27|30|28|2|36|24
4,9,10,0.874,55|23|64|27|30|28|2|36|24|32
4,9,11,0.874,55|23|64|27|30|28|2|36|24|32|18
4,9,12,0.874,55|23|64|27|30|28|2|36|24|32|18|58
4,9,13,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14
4,9,14,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56
4,9,15,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56|53
4,9,16,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56|53|61
4,9,17,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56|53|61|25
4,9,18,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56|53|61|25|60
4,9,19,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56|53|61|25|60|54
4,9,20,0.875,55|23|64|27|30|28|2|36|24|32|18|58|14|56|53|61|25|60|54|20
4,10,1,0.725,55
4,10,2,0.737,55|23
4,10,3,0.741,55|23|30
4,10,4,0.741,55|23|30|27
4,10,5,0.741,55|23|30|27|64
4,10,6,0.741,55|23|30|27|64|18
4,10,7,0.741,55|23|30|27|64|18|28
4,10,8,0.741,55|23|30|27|64|18|28|24
4,10,9,0.741,55|23|30|27|64|18|28|24|58
4,10,10,0.741,55|23|30|27|64|18|28|24|58|32
4,10,11,0.741,55|23|30|27|64|18|28|24|58|32|36
4,10,12,0.741,55|23|30|27|64|18|28|24|58|32|36|2
4,10,13,0.749,55|23|30|27|64|18|28|24|58|32|36|2|68
4,10,14,0.751,55|23|30|27|64|18|28|24|58|32|36|2|68|56
4,10,15,0.753,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14
4,10,16,0.753,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61
4,10,17,0.753,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53
4,10,18,0.753,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25
4,10,19,0.753,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25|60
4,10,20,0.753,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25|60|54
4,11,1,0.818,55
4,11,2,0.823,55|23
4,11,3,0.825,55|23|64
4,11,4,0.825,55|23|64|27
4,11,5,0.825,55|23|64|27|30
4,11,6,0.825,55|23|64|27|30|28
4,11,7,0.825,55|23|64|27|30|28|2
4,11,8,0.825,55|23|64|27|30|28|2|36
4,11,9,0.825,55|23|64|27|30|28|2|36|24
4,11,10,0.825,55|23|64|27|30|28|2|36|24|32
4,11,11,0.825,55|23|64|27|30|28|2|36|24|32|18
4,11,12,0.825,55|23|64|27|30|28|2|36|24|32|18|58
4,11,13,0.825,55|23|64|27|30|28|2|36|24|32|18|58|56
4,11,14,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14
4,11,15,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53
4,11,16,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61
4,11,17,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25
4,11,18,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25|60
4,11,19,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25|60|54
4,11,20,0.826,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25|60|54|20
4,12,1,0.893,55
4,12,2,0.894,55|23
4,12,3,0.895,55|23|30
4,12,4,0.895,55|23|30|64
4,12,5,0.895,55|23|30|64|27
4,12,6,0.895,55|23|30|64|27|32
4,12,7,0.895,55|23|30|64|27|32|18
4,12,8,0.895,55|23|30|64|27|32|18|36
4,12,9,0.895,55|23|30|64|27|32|18|36|58
4,12,10,0.895,55|23|30|64|27|32|18|36|58|24
4,12,11,0.895,55|23|30|64|27|32|18|36|58|24|28
4,12,12,0.895,55|23|30|64|27|32|18|36|58|24|28|2
4,12,13,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14
4,12,14,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53
4,12,15,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53|61
4,12,16,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53|61|56
4,12,17,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53|61|56|25
4,12,18,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53|61|56|25|22
4,12,19,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53|61|56|25|22|20
4,12,20,0.898,55|23|30|64|27|32|18|36|58|24|28|2|14|53|61|56|25|22|20|60
4,13,1,0.854,55
4,13,2,0.857,55|23
4,13,3,0.86,55|23|30
4,13,4,0.86,55|23|30|27
4,13,5,0.86,55|23|30|27|64
4,13,6,0.86,55|23|30|27|64|18
4,13,7,0.86,55|23|30|27|64|18|28
4,13,8,0.86,55|23|30|27|64|18|28|24
4,13,9,0.86,55|23|30|27|64|18|28|24|58
4,13,10,0.86,55|23|30|27|64|18|28|24|58|32
4,13,11,0.86,55|23|30|27|64|18|28|24|58|32|36
4,13,12,0.86,55|23|30|27|64|18|28|24|58|32|36|2
4,13,13,0.867,55|23|30|27|64|18|28|24|58|32|36|2|68
4,13,14,0.867,55|23|30|27|64|18|28|24|58|32|36|2|68|56
4,13,15,0.869,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14
4,13,16,0.869,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|53
4,13,17,0.869,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|53|61
4,13,18,0.869,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|53|61|25
4,13,19,0.869,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|53|61|25|60
4,13,20,0.869,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|53|61|25|60|54
4,14,1,0.777,55
4,14,2,0.781,55|23
4,14,3,0.785,55|23|30
4,14,4,0.785,55|23|30|27
4,14,5,0.785,55|23|30|27|64
4,14,6,0.785,55|23|30|27|64|18
4,14,7,0.785,55|23|30|27|64|18|28
4,14,8,0.785,55|23|30|27|64|18|28|24
4,14,9,0.785,55|23|30|27|64|18|28|24|58
4,14,10,0.785,55|23|30|27|64|18|28|24|58|32
4,14,11,0.785,55|23|30|27|64|18|28|24|58|32|36
4,14,12,0.785,55|23|30|27|64|18|28|24|58|32|36|2
4,14,13,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68
4,14,14,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68|56
4,14,15,0.79,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14
4,14,16,0.79,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61
4,14,17,0.79,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53
4,14,18,0.79,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25
4,14,19,0.79,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25|60
4,14,20,0.79,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25|60|54
4,15,1,0.779,55
4,15,2,0.785,55|23
4,15,3,0.789,55|23|30
4,15,4,0.789,55|23|30|27
4,15,5,0.789,55|23|30|27|64
4,15,6,0.789,55|23|30|27|64|18
4,15,7,0.789,55|23|30|27|64|18|28
4,15,8,0.789,55|23|30|27|64|18|28|24
4,15,9,0.789,55|23|30|27|64|18|28|24|58
4,15,10,0.789,55|23|30|27|64|18|28|24|58|32
4,15,11,0.789,55|23|30|27|64|18|28|24|58|32|36
4,15,12,0.789,55|23|30|27|64|18|28|24|58|32|36|2
4,15,13,0.792,55|23|30|27|64|18|28|24|58|32|36|2|68
4,15,14,0.793,55|23|30|27|64|18|28|24|58|32|36|2|68|56
4,15,15,0.795,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14
4,15,16,0.795,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61
4,15,17,0.795,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53
4,15,18,0.795,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25
4,15,19,0.795,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25|60
4,15,20,0.795,55|23|30|27|64|18|28|24|58|32|36|2|68|56|14|61|53|25|60|54
4,16,1,0.779,55
4,16,2,0.783,55|23
4,16,3,0.787,55|23|64
4,16,4,0.787,55|23|64|27
4,16,5,0.787,55|23|64|27|30
4,16,6,0.787,55|23|64|27|30|28
4,16,7,0.787,55|23|64|27|30|28|2
4,16,8,0.787,55|23|64|27|30|28|2|36
4,16,9,0.787,55|23|64|27|30|28|2|36|24
4,16,10,0.787,55|23|64|27|30|28|2|36|24|32
4,16,11,0.787,55|23|64|27|30|28|2|36|24|32|18
4,16,12,0.787,55|23|64|27|30|28|2|36|24|32|18|58
4,16,13,0.791,55|23|64|27|30|28|2|36|24|32|18|58|14
4,16,14,0.791,55|23|64|27|30|28|2|36|24|32|18|58|14|53
4,16,15,0.791,55|23|64|27|30|28|2|36|24|32|18|58|14|53|61
4,16,16,0.79,55|23|64|27|30|28|2|36|24|32|18|58|14|53|61|56
4,16,17,0.79,55|23|64|27|30|28|2|36|24|32|18|58|14|53|61|56|25
4,16,18,0.79,55|23|64|27|30|28|2|36|24|32|18|58|14|53|61|56|25|60
4,16,19,0.79,55|23|64|27|30|28|2|36|24|32|18|58|14|53|61|56|25|60|54
4,16,20,0.79,55|23|64|27|30|28|2|36|24|32|18|58|14|53|61|56|25|60|54|20
4,17,1,0.922,55
4,17,2,0.922,55|23
4,17,3,0.924,55|23|30
4,17,4,0.924,55|23|30|64
4,17,5,0.924,55|23|30|64|27
4,17,6,0.924,55|23|30|64|27|32
4,17,7,0.924,55|23|30|64|27|32|18
4,17,8,0.924,55|23|30|64|27|32|18|36
4,17,9,0.924,55|23|30|64|27|32|18|36|58
4,17,10,0.924,55|23|30|64|27|32|18|36|58|24
4,17,11,0.924,55|23|30|64|27|32|18|36|58|24|28
4,17,12,0.924,55|23|30|64|27|32|18|36|58|24|28|2
4,17,13,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61
4,17,14,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53
4,17,15,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53|14
4,17,16,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53|14|25
4,17,17,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53|14|25|56
4,17,18,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53|14|25|56|22
4,17,19,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53|14|25|56|22|20
4,17,20,0.924,55|23|30|64|27|32|18|36|58|24|28|2|61|53|14|25|56|22|20|60
4,18,1,0.836,68
4,18,2,0.874,68|55
4,18,3,0.877,68|55|23
4,18,4,0.878,68|55|23|30
4,18,5,0.878,68|55|23|30|27
4,18,6,0.878,68|55|23|30|27|64
4,18,7,0.878,68|55|23|30|27|64|18
4,18,8,0.878,68|55|23|30|27|64|18|28
4,18,9,0.878,68|55|23|30|27|64|18|28|24
4,18,10,0.878,68|55|23|30|27|64|18|28|24|58
4,18,11,0.878,68|55|23|30|27|64|18|28|24|58|32
4,18,12,0.878,68|55|23|30|27|64|18|28|24|58|32|36
4,18,13,0.878,68|55|23|30|27|64|18|28|24|58|32|36|2
4,18,14,0.879,68|55|23|30|27|64|18|28|24|58|32|36|2|56
4,18,15,0.879,68|55|23|30|27|64|18|28|24|58|32|36|2|56|61
4,18,16,0.881,68|55|23|30|27|64|18|28|24|58|32|36|2|56|61|14
4,18,17,0.881,68|55|23|30|27|64|18|28|24|58|32|36|2|56|61|14|53
4,18,18,0.881,68|55|23|30|27|64|18|28|24|58|32|36|2|56|61|14|53|25
4,18,19,0.881,68|55|23|30|27|64|18|28|24|58|32|36|2|56|61|14|53|25|60
4,18,20,0.881,68|55|23|30|27|64|18|28|24|58|32|36|2|56|61|14|53|25|60|54
4,19,1,0.85,55
4,19,2,0.853,55|23
4,19,3,0.858,55|23|27
4,19,4,0.858,55|23|27|64
4,19,5,0.858,55|23|27|64|30
4,19,6,0.858,55|23|27|64|30|58
4,19,7,0.858,55|23|27|64|30|58|28
4,19,8,0.858,55|23|27|64|30|58|28|18
4,19,9,0.858,55|23|27|64|30|58|28|18|24
4,19,10,0.858,55|23|27|64|30|58|28|18|24|32
4,19,11,0.858,55|23|27|64|30|58|28|18|24|32|36
4,19,12,0.858,55|23|27|64|30|58|28|18|24|32|36|2
4,19,13,0.861,55|23|27|64|30|58|28|18|24|32|36|2|68
4,19,14,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14
4,19,15,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14|56
4,19,16,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14|56|53
4,19,17,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14|56|53|61
4,19,18,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14|56|53|61|25
4,19,19,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14|56|53|61|25|20
4,19,20,0.863,55|23|27|64|30|58|28|18|24|32|36|2|68|14|56|53|61|25|20|60
4,20,1,0.865,55
4,20,2,0.868,55|23
4,20,3,0.871,55|23|64
4,20,4,0.871,55|23|64|27
4,20,5,0.871,55|23|64|27|30
4,20,6,0.871,55|23|64|27|30|28
4,20,7,0.871,55|23|64|27|30|28|2
4,20,8,0.871,55|23|64|27|30|28|2|36
4,20,9,0.871,55|23|64|27|30|28|2|36|24
4,20,10,0.871,55|23|64|27|30|28|2|36|24|32
4,20,11,0.871,55|23|64|27|30|28|2|36|24|32|18
4,20,12,0.871,55|23|64|27|30|28|2|36|24|32|18|58
4,20,13,0.871,55|23|64|27|30|28|2|36|24|32|18|58|56
4,20,14,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14
4,20,15,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53
4,20,16,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61
4,20,17,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25
4,20,18,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25|60
4,20,19,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25|60|54
4,20,20,0.873,55|23|64|27|30|28|2|36|24|32|18|58|56|14|53|61|25|60|54|20
4,21,1,0.684,68
4,21,2,0.701,68|55
4,21,3,0.702,68|55|23
4,21,4,0.703,68|55|23|30
4,21,5,0.703,68|55|23|30|27
4,21,6,0.703,68|55|23|30|27|64
4,21,7,0.703,68|55|23|30|27|64|28
4,21,8,0.703,68|55|23|30|27|64|28|18
4,21,9,0.703,68|55|23|30|27|64|28|18|58
4,21,10,0.703,68|55|23|30|27|64|28|18|58|24
4,21,11,0.703,68|55|23|30|27|64|28|18|58|24|32
4,21,12,0.703,68|55|23|30|27|64|28|18|58|24|32|36
4,21,13,0.703,68|55|23|30|27|64|28|18|58|24|32|36|2
4,21,14,0.701,68|55|23|30|27|64|28|18|58|24|32|36|2|59
4,21,15,0.701,68|55|23|30|27|64|28|18|58|24|32|36|2|59|56
4,21,16,0.704,68|55|23|30|27|64|28|18|58|24|32|36|2|59|56|14
4,21,17,0.721,68|55|23|30|27|64|28|18|58|24|32|36|2|59|56|14|33
4,21,18,0.721,68|55|23|30|27|64|28|18|58|24|32|36|2|59|56|14|33|61
4,21,19,0.721,68|55|23|30|27|64|28|18|58|24|32|36|2|59|56|14|33|61|53
4,21,20,0.721,68|55|23|30|27|64|28|18|58|24|32|36|2|59|56|14|33|61|53|25
4,22,1,0.68,68
4,22,2,0.692,68|33
4,22,3,0.697,68|33|55
4,22,4,0.705,68|33|55|23
4,22,5,0.715,68|33|55|23|27
4,22,6,0.715,68|33|55|23|27|30
4,22,7,0.715,68|33|55|23|27|30|64
4,22,8,0.715,68|33|55|23|27|30|64|36
4,22,9,0.715,68|33|55|23|27|30|64|36|18
4,22,10,0.715,68|33|55|23|27|30|64|36|18|32
4,22,11,0.715,68|33|55|23|27|30|64|36|18|32|28
4,22,12,0.715,68|33|55|23|27|30|64|36|18|32|28|58
4,22,13,0.715,68|33|55|23|27|30|64|36|18|32|28|58|24
4,22,14,0.715,68|33|55|23|27|30|64|36|18|32|28|58|24|2
4,22,15,0.718,68|33|55|23|27|30|64|36|18|32|28|58|24|2|59
4,22,16,0.719,68|33|55|23|27|30|64|36|18|32|28|58|24|2|59|56
4,22,17,0.724,68|33|55|23|27|30|64|36|18|32|28|58|24|2|59|56|14
4,22,18,0.724,68|33|55|23|27|30|64|36|18|32|28|58|24|2|59|56|14|53
4,22,19,0.724,68|33|55|23|27|30|64|36|18|32|28|58|24|2|59|56|14|53|61
4,22,20,0.724,68|33|55|23|27|30|64|36|18|32|28|58|24|2|59|56|14|53|61|25
4,23,1,0.89,55
4,23,2,0.891,55|23
4,23,3,0.894,55|23|30
4,23,4,0.894,55|23|30|27
4,23,5,0.894,55|23|30|27|64
4,23,6,0.894,55|23|30|27|64|18
4,23,7,0.894,55|23|30|27|64|18|28
4,23,8,0.894,55|23|30|27|64|18|28|24
4,23,9,0.894,55|23|30|27|64|18|28|24|58
4,23,10,0.894,55|23|30|27|64|18|28|24|58|32
4,23,11,0.894,55|23|30|27|64|18|28|24|58|32|36
4,23,12,0.894,55|23|30|27|64|18|28|24|58|32|36|2
4,23,13,0.894,55|23|30|27|64|18|28|24|58|32|36|2|56
4,23,14,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14
4,23,15,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14|61
4,23,16,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14|61|53
4,23,17,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14|61|53|25
4,23,18,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14|61|53|25|60
4,23,19,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14|61|53|25|60|54
4,23,20,0.895,55|23|30|27|64|18|28|24|58|32|36|2|56|14|61|53|25|60|54|20
4,24,1,0.872,68
4,24,2,0.891,68|55
4,24,3,0.891,68|55|23
4,24,4,0.893,68|55|23|27
4,24,5,0.893,68|55|23|27|64
4,24,6,0.893,68|55|23|27|64|30
4,24,7,0.893,68|55|23|27|64|30|58
4,24,8,0.893,68|55|23|27|64|30|58|28
4,24,9,0.893,68|55|23|27|64|30|58|28|18
4,24,10,0.893,68|55|23|27|64|30|58|28|18|24
4,24,11,0.893,68|55|23|27|64|30|58|28|18|24|32
4,24,12,0.893,68|55|23|27|64|30|58|28|18|24|32|36
4,24,13,0.893,68|55|23|27|64|30|58|28|18|24|32|36|2
4,24,14,0.894,68|55|23|27|64|30|58|28|18|24|32|36|2|56
4,24,15,0.895,68|55|23|27|64|30|58|28|18|24|32|36|2|56|14
4,24,16,0.895,68|55|23|27|64|30|58|28|18|24|32|36|2|56|14|61
4,24,17,0.895,68|55|23|27|64|30|58|28|18|24|32|36|2|56|14|61|53
4,24,18,0.895,68|55|23|27|64|30|58|28|18|24|32|36|2|56|14|61|53|25
4,24,19,0.895,68|55|23|27|64|30|58|28|18|24|32|36|2|56|14|61|53|25|20
4,24,20,0.895,68|55|23|27|64|30|58|28|18|24|32|36|2|56|14|61|53|25|20|60
4,25,1,0.909,55
4,25,2,0.91,55|23
4,25,3,0.911,55|23|30
4,25,4,0.911,55|23|30|64
4,25,5,0.911,55|23|30|64|27
4,25,6,0.911,55|23|30|64|27|32
4,25,7,0.911,55|23|30|64|27|32|18
4,25,8,0.911,55|23|30|64|27|32|18|36
4,25,9,0.911,55|23|30|64|27|32|18|36|58
4,25,10,0.911,55|23|30|64|27|32|18|36|58|24
4,25,11,0.911,55|23|30|64|27|32|18|36|58|24|28
4,25,12,0.911,55|23|30|64|27|32|18|36|58|24|28|2
4,25,13,0.911,55|23|30|64|27|32|18|36|58|24|28|2|61
4,25,14,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14
4,25,15,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53
4,25,16,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|25
4,25,17,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|25|56
4,25,18,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|25|56|22
4,25,19,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|25|56|22|20
4,25,20,0.912,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|25|56|22|20|60
4,26,1,0.779,55
4,26,2,0.781,55|23
4,26,3,0.786,55|23|30
4,26,4,0.786,55|23|30|27
4,26,5,0.786,55|23|30|27|64
4,26,6,0.786,55|23|30|27|64|18
4,26,7,0.786,55|23|30|27|64|18|28
4,26,8,0.786,55|23|30|27|64|18|28|24
4,26,9,0.786,55|23|30|27|64|18|28|24|58
4,26,10,0.786,55|23|30|27|64|18|28|24|58|32
4,26,11,0.786,55|23|30|27|64|18|28|24|58|32|36
4,26,12,0.786,55|23|30|27|64|18|28|24|58|32|36|2
4,26,13,0.786,55|23|30|27|64|18|28|24|58|32|36|2|68
4,26,14,0.786,55|23|30|27|64|18|28|24|58|32|36|2|68|56
4,26,15,0.786,55|23|30|27|64|18|28|24|58|32|36|2|68|56|61
4,26,16,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68|56|61|14
4,26,17,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68|56|61|14|53
4,26,18,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68|56|61|14|53|25
4,26,19,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68|56|61|14|53|25|60
4,26,20,0.789,55|23|30|27|64|18|28|24|58|32|36|2|68|56|61|14|53|25|60|54
4,27,1,0.852,55
4,27,2,0.853,55|23
4,27,3,0.855,55|23|30
4,27,4,0.855,55|23|30|27
4,27,5,0.855,55|23|30|27|64
4,27,6,0.855,55|23|30|27|64|18
4,27,7,0.855,55|23|30|27|64|18|28
4,27,8,0.855,55|23|30|27|64|18|28|24
4,27,9,0.855,55|23|30|27|64|18|28|24|58
4,27,10,0.855,55|23|30|27|64|18|28|24|58|32
4,27,11,0.855,55|23|30|27|64|18|28|24|58|32|36
4,27,12,0.855,55|23|30|27|64|18|28|24|58|32|36|2
4,27,13,0.877,55|23|30|27|64|18|28|24|58|32|36|2|68
4,27,14,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14
4,27,15,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14|56
4,27,16,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14|56|61
4,27,17,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14|56|61|53
4,27,18,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14|56|61|53|25
4,27,19,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14|56|61|53|25|20
4,27,20,0.881,55|23|30|27|64|18|28|24|58|32|36|2|68|14|56|61|53|25|20|60
4,28,1,0.935,55
4,28,2,0.937,55|23
4,28,3,0.939,55|23|30
4,28,4,0.939,55|23|30|64
4,28,5,0.939,55|23|30|64|27
4,28,6,0.939,55|23|30|64|27|32
4,28,7,0.939,55|23|30|64|27|32|18
4,28,8,0.939,55|23|30|64|27|32|18|36
4,28,9,0.939,55|23|30|64|27|32|18|36|58
4,28,10,0.939,55|23|30|64|27|32|18|36|58|24
4,28,11,0.939,55|23|30|64|27|32|18|36|58|24|28
4,28,12,0.939,55|23|30|64|27|32|18|36|58|24|28|2
4,28,13,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61
4,28,14,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14
4,28,15,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53
4,28,16,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|56
4,28,17,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|56|25
4,28,18,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|56|25|22
4,28,19,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|56|25|22|20
4,28,20,0.939,55|23|30|64|27|32|18|36|58|24|28|2|61|14|53|56|25|22|20|60
4,29,1,0.847,55
4,29,2,0.848,55|23
4,29,3,0.851,55|23|64
4,29,4,0.851,55|23|64|27
4,29,5,0.851,55|23|64|27|30
4,29,6,0.851,55|23|64|27|30|28
4,29,7,0.851,55|23|64|27|30|28|2
4,29,8,0.851,55|23|64|27|30|28|2|36
4,29,9,0.851,55|23|64|27|30|28|2|36|24
4,29,10,0.851,55|23|64|27|30|28|2|36|24|32
4,29,11,0.851,55|23|64|27|30|28|2|36|24|32|18
4,29,12,0.851,55|23|64|27|30|28|2|36|24|32|18|58
4,29,13,0.851,55|23|64|27|30|28|2|36|24|32|18|58|56
4,29,14,0.851,55|23|64|27|30|28|2|36|24|32|18|58|56|53
4,29,15,0.851,55|23|64|27|30|28|2|36|24|32|18|58|56|53|61
4,29,16,0.853,55|23|64|27|30|28|2|36|24|32|18|58|56|53|61|14
4,29,17,0.853,55|23|64|27|30|28|2|36|24|32|18|58|56|53|61|14|25
4,29,18,0.853,55|23|64|27|30|28|2|36|24|32|18|58|56|53|61|14|25|60
4,29,19,0.853,55|23|64|27|30|28|2|36|24|32|18|58|56|53|61|14|25|60|54
4,29,20,0.853,55|23|64|27|30|28|2|36|24|32|18|58|56|53|61|14|25|60|54|20
4,30,1,0.851,55
4,30,2,0.852,55|23
4,30,3,0.855,55|23|30
4,30,4,0.855,55|23|30|27
4,30,5,0.855,55|23|30|27|64
4,30,6,0.855,55|23|30|27|64|18
4,30,7,0.855,55|23|30|27|64|18|28
4,30,8,0.855,55|23|30|27|64|18|28|24
4,30,9,0.855,55|23|30|27|64|18|28|24|58
4,30,10,0.855,55|23|30|27|64|18|28|24|58|32
4,30,11,0.855,55|23|30|27|64|18|28|24|58|32|36
4,30,12,0.855,55|23|30|27|64|18|28|24|58|32|36|2
4,30,13,0.855,55|23|30|27|64|18|28|24|58|32|36|2|56
4,30,14,0.855,55|23|30|27|64|18|28|24|58|32|36|2|56|61
4,30,15,0.855,55|23|30|27|64|18|28|24|58|32|36|2|56|61|53
4,30,16,0.858,55|23|30|27|64|18|28|24|58|32|36|2|56|61|53|14
4,30,17,0.858,55|23|30|27|64|18|28|24|58|32|36|2|56|61|53|14|25
4,30,18,0.858,55|23|30|27|64|18|28|24|58|32|36|2|56|61|53|14|25|60
4,30,19,0.858,55|23|30|27|64|18|28|24|58|32|36|2|56|61|53|14|25|60|54
4,30,20,0.858,55|23|30|27|64|18|28|24|58|32|36|2|56|61|53|14|25|60|54|20
4,31,1,0.919,55
4,31,2,0.921,55|23
4,31,3,0.922,55|23|30
4,31,4,0.922,55|23|30|64
4,31,5,0.922,55|23|30|64|27
4,31,6,0.922,55|23|30|64|27|32
4,31,7,0.922,55|23|30|64|27|32|18
4,31,8,0.922,55|23|30|64|27|32|18|36
4,31,9,0.922,55|23|30|64|27|32|18|36|58
4,31,10,0.922,55|23|30|64|27|32|18|36|58|24
4,31,11,0.922,55|23|30|64|27|32|18|36|58|24|28
4,31,12,0.922,55|23|30|64|27|32|18|36|58|24|28|2
4,31,13,0.922,55|23|30|64|27|32|18|36|58|24|28|2|61
4,31,14,0.922,55|23|30|64|27|32|18|36|58|24|28|2|61|53
