layer,head,k,iou_score,program_idxs_used
7,5,20,0.667,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25|53|61
7,6,1,0.127,68
7,6,2,0.697,68|55
7,6,3,0.735,68|55|23
7,6,4,0.735,68|55|23|27
7,6,5,0.745,68|55|23|27|30
7,6,6,0.747,68|55|23|27|30|64
7,6,7,0.75,68|55|23|27|30|64|2
7,6,8,0.754,68|55|23|27|30|64|2|58
7,6,9,0.757,68|55|23|27|30|64|2|58|36
7,6,10,0.758,68|55|23|27|30|64|2|58|36|32
7,6,11,0.76,68|55|23|27|30|64|2|58|36|32|28
7,6,12,0.76,68|55|23|27|30|64|2|58|36|32|28|24
7,6,13,0.76,68|55|23|27|30|64|2|58|36|32|28|24|18
7,6,14,0.758,68|55|23|27|30|64|2|58|36|32|28|24|18|33
7,6,15,0.758,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59
7,6,16,0.758,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56
7,6,17,0.758,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14
7,6,18,0.758,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|53
7,6,19,0.806,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|53|61
7,6,20,0.806,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|53|61|25
7,7,1,0.697,55
7,7,2,0.751,55|23
7,7,3,0.756,55|23|30
7,7,4,0.756,55|23|30|27
7,7,5,0.756,55|23|30|27|64
7,7,6,0.761,55|23|30|27|64|36
7,7,7,0.762,55|23|30|27|64|36|2
7,7,8,0.763,55|23|30|27|64|36|2|32
7,7,9,0.764,55|23|30|27|64|36|2|32|58
7,7,10,0.764,55|23|30|27|64|36|2|32|58|28
7,7,11,0.765,55|23|30|27|64|36|2|32|58|28|18
7,7,12,0.765,55|23|30|27|64|36|2|32|58|28|18|24
7,7,13,0.764,55|23|30|27|64|36|2|32|58|28|18|24|56
7,7,14,0.764,55|23|30|27|64|36|2|32|58|28|18|24|56|14
7,7,15,0.764,55|23|30|27|64|36|2|32|58|28|18|24|56|14|53
7,7,16,0.782,55|23|30|27|64|36|2|32|58|28|18|24|56|14|53|61
7,7,17,0.782,55|23|30|27|64|36|2|32|58|28|18|24|56|14|53|61|25
7,7,18,0.785,55|23|30|27|64|36|2|32|58|28|18|24|56|14|53|61|25|54
7,7,19,0.785,55|23|30|27|64|36|2|32|58|28|18|24|56|14|53|61|25|54|60
7,7,20,0.788,55|23|30|27|64|36|2|32|58|28|18|24|56|14|53|61|25|54|60|20
7,8,1,0.144,68
7,8,2,0.254,68|33
7,8,3,0.415,68|33|55
7,8,4,0.432,68|33|55|23
7,8,5,0.445,68|33|55|23|30
7,8,6,0.455,68|33|55|23|30|64
7,8,7,0.455,68|33|55|23|30|64|27
7,8,8,0.455,68|33|55|23|30|64|27|24
7,8,9,0.46,68|33|55|23|30|64|27|24|32
7,8,10,0.46,68|33|55|23|30|64|27|24|32|36
7,8,11,0.462,68|33|55|23|30|64|27|24|32|36|28
7,8,12,0.465,68|33|55|23|30|64|27|24|32|36|28|58
7,8,13,0.465,68|33|55|23|30|64|27|24|32|36|28|58|18
7,8,14,0.466,68|33|55|23|30|64|27|24|32|36|28|58|18|2
7,8,15,0.466,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56
7,8,16,0.466,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59
7,8,17,0.466,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|52
7,8,18,0.466,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|52|14
7,8,19,0.466,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|52|14|53
7,8,20,0.467,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|52|14|53|25
7,9,1,0.148,68
7,9,2,0.307,68|33
7,9,3,0.553,68|33|55
7,9,4,0.568,68|33|55|23
7,9,5,0.575,68|33|55|23|30
7,9,6,0.581,68|33|55|23|30|64
7,9,7,0.581,68|33|55|23|30|64|27
7,9,8,0.581,68|33|55|23|30|64|27|24
7,9,9,0.587,68|33|55|23|30|64|27|24|32
7,9,10,0.587,68|33|55|23|30|64|27|24|32|36
7,9,11,0.587,68|33|55|23|30|64|27|24|32|36|28
7,9,12,0.592,68|33|55|23|30|64|27|24|32|36|28|58
7,9,13,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18
7,9,14,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18|2
7,9,15,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56
7,9,16,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59
7,9,17,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14
7,9,18,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|25
7,9,19,0.592,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|25|53
7,9,20,0.661,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|25|53|61
7,10,1,0.87,55
7,10,2,0.937,55|23
7,10,3,0.938,55|23|30
7,10,4,0.938,55|23|30|27
7,10,5,0.938,55|23|30|27|64
7,10,6,0.941,55|23|30|27|64|36
7,10,7,0.941,55|23|30|27|64|36|2
7,10,8,0.942,55|23|30|27|64|36|2|32
7,10,9,0.942,55|23|30|27|64|36|2|32|58
7,10,10,0.942,55|23|30|27|64|36|2|32|58|28
7,10,11,0.942,55|23|30|27|64|36|2|32|58|28|18
7,10,12,0.942,55|23|30|27|64|36|2|32|58|28|18|24
7,10,13,0.942,55|23|30|27|64|36|2|32|58|28|18|24|53
7,10,14,0.946,55|23|30|27|64|36|2|32|58|28|18|24|53|61
7,10,15,0.946,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25
7,10,16,0.946,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|14
7,10,17,0.946,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|14|56
7,10,18,0.945,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|14|56|54
7,10,19,0.945,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|14|56|54|60
7,10,20,0.946,55|23|30|27|64|36|2|32|58|28|18|24|53|61|25|14|56|54|60|20
7,11,1,0.788,55
7,11,2,0.844,55|23
7,11,3,0.847,55|23|30
7,11,4,0.847,55|23|30|27
7,11,5,0.848,55|23|30|27|64
7,11,6,0.85,55|23|30|27|64|36
7,11,7,0.85,55|23|30|27|64|36|2
7,11,8,0.851,55|23|30|27|64|36|2|32
7,11,9,0.852,55|23|30|27|64|36|2|32|58
7,11,10,0.852,55|23|30|27|64|36|2|32|58|28
7,11,11,0.852,55|23|30|27|64|36|2|32|58|28|18
7,11,12,0.852,55|23|30|27|64|36|2|32|58|28|18|24
7,11,13,0.852,55|23|30|27|64|36|2|32|58|28|18|24|56
7,11,14,0.865,55|23|30|27|64|36|2|32|58|28|18|24|56|61
7,11,15,0.865,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53
7,11,16,0.865,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25
7,11,17,0.865,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14
7,11,18,0.867,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54
7,11,19,0.867,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54|60
7,11,20,0.869,55|23|30|27|64|36|2|32|58|28|18|24|56|61|53|25|14|54|60|20
8,0,1,0.126,68
8,0,2,0.296,68|33
8,0,3,0.685,68|33|55
8,0,4,0.722,68|33|55|23
8,0,5,0.729,68|33|55|23|30
8,0,6,0.732,68|33|55|23|30|64
8,0,7,0.732,68|33|55|23|30|64|27
8,0,8,0.732,68|33|55|23|30|64|27|24
8,0,9,0.748,68|33|55|23|30|64|27|24|32
8,0,10,0.748,68|33|55|23|30|64|27|24|32|36
8,0,11,0.748,68|33|55|23|30|64|27|24|32|36|28
8,0,12,0.749,68|33|55|23|30|64|27|24|32|36|28|58
8,0,13,0.75,68|33|55|23|30|64|27|24|32|36|28|58|18
8,0,14,0.751,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,0,15,0.751,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
8,0,16,0.751,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
8,0,17,0.751,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14
8,0,18,0.803,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|61
8,0,19,0.803,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|61|53
8,0,20,0.803,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|61|53|25
8,1,1,0.783,55
8,1,2,0.841,55|23
8,1,3,0.844,55|23|30
8,1,4,0.844,55|23|30|27
8,1,5,0.844,55|23|30|27|64
8,1,6,0.846,55|23|30|27|64|36
8,1,7,0.846,55|23|30|27|64|36|2
8,1,8,0.847,55|23|30|27|64|36|2|32
8,1,9,0.847,55|23|30|27|64|36|2|32|58
8,1,10,0.847,55|23|30|27|64|36|2|32|58|28
8,1,11,0.847,55|23|30|27|64|36|2|32|58|28|18
8,1,12,0.847,55|23|30|27|64|36|2|32|58|28|18|24
8,1,13,0.847,55|23|30|27|64|36|2|32|58|28|18|24|56
8,1,14,0.847,55|23|30|27|64|36|2|32|58|28|18|24|56|53
8,1,15,0.855,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61
8,1,16,0.855,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25
8,1,17,0.855,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14
8,1,18,0.857,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14|20
8,1,19,0.857,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14|20|60
8,1,20,0.859,55|23|30|27|64|36|2|32|58|28|18|24|56|53|61|25|14|20|60|54
8,2,1,0.223,68
8,2,2,0.357,68|33
8,2,3,0.543,68|33|55
8,2,4,0.557,68|33|55|23
8,2,5,0.566,68|33|55|23|30
8,2,6,0.569,68|33|55|23|30|64
8,2,7,0.569,68|33|55|23|30|64|27
8,2,8,0.569,68|33|55|23|30|64|27|24
8,2,9,0.577,68|33|55|23|30|64|27|24|32
8,2,10,0.575,68|33|55|23|30|64|27|24|32|36
8,2,11,0.575,68|33|55|23|30|64|27|24|32|36|28
8,2,12,0.568,68|33|55|23|30|64|27|24|32|36|28|58
8,2,13,0.569,68|33|55|23|30|64|27|24|32|36|28|58|18
8,2,14,0.588,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,2,15,0.588,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
8,2,16,0.589,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
8,2,17,0.589,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52
8,2,18,0.589,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14
8,2,19,0.601,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14|38
8,2,20,0.601,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|52|14|38|25
8,3,1,0.106,68
8,3,2,0.701,68|55
8,3,3,0.742,68|55|23
8,3,4,0.742,68|55|23|27
8,3,5,0.751,68|55|23|27|30
8,3,6,0.755,68|55|23|27|30|64
8,3,7,0.757,68|55|23|27|30|64|2
8,3,8,0.763,68|55|23|27|30|64|2|58
8,3,9,0.766,68|55|23|27|30|64|2|58|36
8,3,10,0.767,68|55|23|27|30|64|2|58|36|32
8,3,11,0.768,68|55|23|27|30|64|2|58|36|32|28
8,3,12,0.768,68|55|23|27|30|64|2|58|36|32|28|24
8,3,13,0.768,68|55|23|27|30|64|2|58|36|32|28|24|18
8,3,14,0.768,68|55|23|27|30|64|2|58|36|32|28|24|18|56
8,3,15,0.768,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59
8,3,16,0.767,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33
8,3,17,0.767,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14
8,3,18,0.798,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14|61
8,3,19,0.798,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14|61|53
8,3,20,0.798,68|55|23|27|30|64|2|58|36|32|28|24|18|56|59|33|14|61|53|25
8,4,1,0.12,68
8,4,2,0.248,68|33
8,4,3,0.461,68|33|55
8,4,4,0.479,68|33|55|23
8,4,5,0.489,68|33|55|23|30
8,4,6,0.494,68|33|55|23|30|64
8,4,7,0.494,68|33|55|23|30|64|27
8,4,8,0.494,68|33|55|23|30|64|27|24
8,4,9,0.514,68|33|55|23|30|64|27|24|32
8,4,10,0.515,68|33|55|23|30|64|27|24|32|36
8,4,11,0.516,68|33|55|23|30|64|27|24|32|36|28
8,4,12,0.519,68|33|55|23|30|64|27|24|32|36|28|58
8,4,13,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18
8,4,14,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,4,15,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56
8,4,16,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59
8,4,17,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14
8,4,18,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|52
8,4,19,0.519,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|52|53
8,4,20,0.52,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|52|53|25
8,5,1,0.18,68
8,5,2,0.317,68|33
8,5,3,0.44,68|33|55
8,5,4,0.447,68|33|55|23
8,5,5,0.455,68|33|55|23|30
8,5,6,0.462,68|33|55|23|30|64
8,5,7,0.462,68|33|55|23|30|64|27
8,5,8,0.462,68|33|55|23|30|64|27|24
8,5,9,0.468,68|33|55|23|30|64|27|24|32
8,5,10,0.468,68|33|55|23|30|64|27|24|32|36
8,5,11,0.468,68|33|55|23|30|64|27|24|32|36|28
8,5,12,0.47,68|33|55|23|30|64|27|24|32|36|28|58
8,5,13,0.471,68|33|55|23|30|64|27|24|32|36|28|58|18
8,5,14,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,5,15,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56
8,5,16,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59
8,5,17,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|62
8,5,18,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|62|52
8,5,19,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|62|52|14
8,5,20,0.473,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|62|52|14|25
8,6,1,0.598,55
8,6,2,0.644,55|23
8,6,3,0.652,55|23|30
8,6,4,0.652,55|23|30|27
8,6,5,0.655,55|23|30|27|64
8,6,6,0.659,55|23|30|27|64|36
8,6,7,0.659,55|23|30|27|64|36|2
8,6,8,0.661,55|23|30|27|64|36|2|32
8,6,9,0.668,55|23|30|27|64|36|2|32|58
8,6,10,0.668,55|23|30|27|64|36|2|32|58|28
8,6,11,0.67,55|23|30|27|64|36|2|32|58|28|18
8,6,12,0.67,55|23|30|27|64|36|2|32|58|28|18|24
8,6,13,0.67,55|23|30|27|64|36|2|32|58|28|18|24|68
8,6,14,0.669,55|23|30|27|64|36|2|32|58|28|18|24|68|56
8,6,15,0.669,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14
8,6,16,0.669,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53
8,6,17,0.698,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61
8,6,18,0.699,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25
8,6,19,0.699,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|59
8,6,20,0.703,55|23|30|27|64|36|2|32|58|28|18|24|68|56|14|53|61|25|59|54
8,7,1,0.114,68
8,7,2,0.235,68|33
8,7,3,0.397,68|33|55
8,7,4,0.406,68|33|55|23
8,7,5,0.417,68|33|55|23|30
8,7,6,0.418,68|33|55|23|30|64
8,7,7,0.418,68|33|55|23|30|64|27
8,7,8,0.418,68|33|55|23|30|64|27|24
8,7,9,0.431,68|33|55|23|30|64|27|24|32
8,7,10,0.433,68|33|55|23|30|64|27|24|32|36
8,7,11,0.433,68|33|55|23|30|64|27|24|32|36|28
8,7,12,0.437,68|33|55|23|30|64|27|24|32|36|28|58
8,7,13,0.437,68|33|55|23|30|64|27|24|32|36|28|58|18
8,7,14,0.438,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,7,15,0.438,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56
8,7,16,0.438,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59
8,7,17,0.438,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14
8,7,18,0.509,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|61
8,7,19,0.509,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|61|53
8,7,20,0.509,68|33|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|61|53|25
8,8,1,0.174,68
8,8,2,0.303,68|33
8,8,3,0.452,68|33|55
8,8,4,0.479,68|33|55|23
8,8,5,0.489,68|33|55|23|30
8,8,6,0.494,68|33|55|23|30|64
8,8,7,0.494,68|33|55|23|30|64|27
8,8,8,0.494,68|33|55|23|30|64|27|24
8,8,9,0.508,68|33|55|23|30|64|27|24|32
8,8,10,0.507,68|33|55|23|30|64|27|24|32|36
8,8,11,0.508,68|33|55|23|30|64|27|24|32|36|28
8,8,12,0.507,68|33|55|23|30|64|27|24|32|36|28|58
8,8,13,0.508,68|33|55|23|30|64|27|24|32|36|28|58|18
8,8,14,0.513,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,8,15,0.513,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
8,8,16,0.514,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
8,8,17,0.514,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14
8,8,18,0.514,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|52
8,8,19,0.514,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|52|25
8,8,20,0.514,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|52|25|53
8,9,1,0.142,68
8,9,2,0.295,68|33
8,9,3,0.621,68|33|55
8,9,4,0.654,68|33|55|23
8,9,5,0.663,68|33|55|23|30
8,9,6,0.665,68|33|55|23|30|64
8,9,7,0.665,68|33|55|23|30|64|27
8,9,8,0.665,68|33|55|23|30|64|27|24
8,9,9,0.676,68|33|55|23|30|64|27|24|32
8,9,10,0.673,68|33|55|23|30|64|27|24|32|36
8,9,11,0.674,68|33|55|23|30|64|27|24|32|36|28
8,9,12,0.671,68|33|55|23|30|64|27|24|32|36|28|58
8,9,13,0.671,68|33|55|23|30|64|27|24|32|36|28|58|18
8,9,14,0.684,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,9,15,0.684,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
8,9,16,0.684,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
8,9,17,0.684,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14
8,9,18,0.684,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25
8,9,19,0.684,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25|53
8,9,20,0.736,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25|53|61
8,10,1,0.17,68
8,10,2,0.323,68|33
8,10,3,0.592,68|33|55
8,10,4,0.615,68|33|55|23
8,10,5,0.625,68|33|55|23|30
8,10,6,0.628,68|33|55|23|30|64
8,10,7,0.628,68|33|55|23|30|64|27
8,10,8,0.628,68|33|55|23|30|64|27|24
8,10,9,0.658,68|33|55|23|30|64|27|24|32
8,10,10,0.658,68|33|55|23|30|64|27|24|32|36
8,10,11,0.658,68|33|55|23|30|64|27|24|32|36|28
8,10,12,0.657,68|33|55|23|30|64|27|24|32|36|28|58
8,10,13,0.657,68|33|55|23|30|64|27|24|32|36|28|58|18
8,10,14,0.665,68|33|55|23|30|64|27|24|32|36|28|58|18|2
8,10,15,0.665,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59
8,10,16,0.665,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56
8,10,17,0.665,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14
8,10,18,0.665,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25
8,10,19,0.665,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25|53
8,10,20,0.743,68|33|55|23|30|64|27|24|32|36|28|58|18|2|59|56|14|25|53|61
8,11,1,0.738,55
8,11,2,0.782,55|23
8,11,3,0.79,55|23|30
8,11,4,0.79,55|23|30|27
8,11,5,0.796,55|23|30|27|64
8,11,6,0.797,55|23|30|27|64|36
8,11,7,0.798,55|23|30|27|64|36|2
8,11,8,0.798,55|23|30|27|64|36|2|32
8,11,9,0.802,55|23|30|27|64|36|2|32|58
8,11,10,0.803,55|23|30|27|64|36|2|32|58|28
8,11,11,0.803,55|23|30|27|64|36|2|32|58|28|18
8,11,12,0.803,55|23|30|27|64|36|2|32|58|28|18|24
8,11,13,0.803,55|23|30|27|64|36|2|32|58|28|18|24|68
8,11,14,0.803,55|23|30|27|64|36|2|32|58|28|18|24|68|56
8,11,15,0.803,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59
8,11,16,0.842,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|61
8,11,17,0.842,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|61|53
8,11,18,0.842,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|61|53|14
8,11,19,0.842,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|61|53|14|25
8,11,20,0.846,55|23|30|27|64|36|2|32|58|28|18|24|68|56|59|61|53|14|25|54
9,0,1,0.106,68
9,0,2,0.602,68|55
9,0,3,0.64,68|55|23
9,0,4,0.64,68|55|23|27
9,0,5,0.65,68|55|23|27|30
9,0,6,0.658,68|55|23|27|30|64
9,0,7,0.66,68|55|23|27|30|64|2
9,0,8,0.66,68|55|23|27|30|64|2|58
9,0,9,0.668,68|55|23|27|30|64|2|58|36
9,0,10,0.669,68|55|23|27|30|64|2|58|36|32
9,0,11,0.67,68|55|23|27|30|64|2|58|36|32|28
9,0,12,0.67,68|55|23|27|30|64|2|58|36|32|28|24
9,0,13,0.67,68|55|23|27|30|64|2|58|36|32|28|24|18
9,0,14,0.669,68|55|23|27|30|64|2|58|36|32|28|24|18|33
9,0,15,0.669,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56
9,0,16,0.669,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14
9,0,17,0.669,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|59
9,0,18,0.669,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|59|53
9,0,19,0.702,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|59|53|61
9,0,20,0.702,68|55|23|27|30|64|2|58|36|32|28|24|18|33|56|14|59|53|61|25
9,1,1,0.801,55
9,1,2,0.851,55|23
9,1,3,0.855,55|23|30
9,1,4,0.855,55|23|30|27
9,1,5,0.857,55|23|30|27|64
9,1,6,0.861,55|23|30|27|64|36
9,1,7,0.862,55|23|30|27|64|36|2
9,1,8,0.865,55|23|30|27|64|36|2|32
9,1,9,0.868,55|23|30|27|64|36|2|32|58
9,1,10,0.869,55|23|30|27|64|36|2|32|58|28
9,1,11,0.869,55|23|30|27|64|36|2|32|58|28|18
9,1,12,0.869,55|23|30|27|64|36|2|32|58|28|18|24
9,1,13,0.869,55|23|30|27|64|36|2|32|58|28|18|24|56
9,1,14,0.869,55|23|30|27|64|36|2|32|58|28|18|24|56|68
9,1,15,0.869,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14
9,1,16,0.869,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53
9,1,17,0.886,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61
9,1,18,0.886,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61|25
9,1,19,0.889,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61|25|54
9,1,20,0.889,55|23|30|27|64|36|2|32|58|28|18|24|56|68|14|53|61|25|54|60
9,2,1,0.123,68
9,2,2,0.59,68|55
9,2,3,0.631,68|55|23
9,2,4,0.631,68|55|23|27
9,2,5,0.643,68|55|23|27|30
9,2,6,0.644,68|55|23|27|30|64
9,2,7,0.645,68|55|23|27|30|64|2
9,2,8,0.648,68|55|23|27|30|64|2|58
9,2,9,0.653,68|55|23|27|30|64|2|58|36
9,2,10,0.655,68|55|23|27|30|64|2|58|36|32
9,2,11,0.656,68|55|23|27|30|64|2|58|36|32|28
9,2,12,0.656,68|55|23|27|30|64|2|58|36|32|28|24
9,2,13,0.656,68|55|23|27|30|64|2|58|36|32|28|24|18
9,2,14,0.655,68|55|23|27|30|64|2|58|36|32|28|24|18|33
9,2,15,0.655,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59
9,2,16,0.655,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56
9,2,17,0.655,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14
9,2,18,0.694,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61
9,2,19,0.694,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61|53
9,2,20,0.695,68|55|23|27|30|64|2|58|36|32|28|24|18|33|59|56|14|61|53|25
9,3,1,0.268,33
9,3,2,0.268,33|68
9,3,3,0.411,33|68|55
9,3,4,0.43,33|68|55|23
9,3,5,0.441,33|68|55|23|30
9,3,6,0.443,33|68|55|23|30|64
9,3,7,0.443,33|68|55|23|30|64|27
9,3,8,0.443,33|68|55|23|30|64|27|24
9,3,9,0.452,33|68|55|23|30|64|27|24|32
9,3,10,0.452,33|68|55|23|30|64|27|24|32|36
9,3,11,0.452,33|68|55|23|30|64|27|24|32|36|28
9,3,12,0.454,33|68|55|23|30|64|27|24|32|36|28|58
9,3,13,0.454,33|68|55|23|30|64|27|24|32|36|28|58|18
9,3,14,0.454,33|68|55|23|30|64|27|24|32|36|28|58|18|2
9,3,15,0.454,33|68|55|23|30|64|27|24|32|36|28|58|18|2|56
9,3,16,0.454,33|68|55|23|30|64|27|24|32|36|28|58|18|2|56|59
9,3,17,0.454,33|68|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14
9,3,18,0.455,33|68|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|25
9,3,19,0.455,33|68|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|25|53
9,3,20,0.539,33|68|55|23|30|64|27|24|32|36|28|58|18|2|56|59|14|25|53|61
9,4,1,0.799,55
9,4,2,0.854,55|23
9,4,3,0.858,55|23|30
9,4,4,0.858,55|23|30|27
9,4,5,0.859,55|23|30|27|64
9,4,6,0.861,55|23|30|27|64|36
9,4,7,0.86,55|23|30|27|64|36|2
9,4,8,0.861,55|23|30|27|64|36|2|32
9,4,9,0.875,55|23|30|27|64|36|2|32|58
9,4,10,0.876,55|23|30|27|64|36|2|32|58|28
9,4,11,0.877,55|23|30|27|64|36|2|32|58|28|18
9,4,12,0.877,55|23|30|27|64|36|2|32|58|28|18|24
