layer,head,k,iou_score,program_idxs_used
3,8,20,0.548,49|6|1|21|47|0|41|42|69|5|70|9|62|59|66|35|33|46|17|68
3,9,1,0.258,40
3,9,2,0.343,40|59
3,9,3,0.342,40|59|33
3,9,4,0.338,40|59|33|68
3,9,5,0.384,40|59|33|68|55
3,9,6,0.408,40|59|33|68|55|13
3,9,7,0.416,40|59|33|68|55|13|23
3,9,8,0.417,40|59|33|68|55|13|23|14
3,9,9,0.421,40|59|33|68|55|13|23|14|27
3,9,10,0.422,40|59|33|68|55|13|23|14|27|52
3,9,11,0.422,40|59|33|68|55|13|23|14|27|52|30
3,9,12,0.422,40|59|33|68|55|13|23|14|27|52|30|64
3,9,13,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24
3,9,14,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2
3,9,15,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2|32
3,9,16,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2|32|36
3,9,17,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2|32|36|58
3,9,18,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2|32|36|58|18
3,9,19,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2|32|36|58|18|28
3,9,20,0.422,40|59|33|68|55|13|23|14|27|52|30|64|24|2|32|36|58|18|28|61
3,10,1,0.356,49
3,10,2,0.368,49|6
3,10,3,0.368,49|6|1
3,10,4,0.368,49|6|1|21
3,10,5,0.368,49|6|1|21|47
3,10,6,0.368,49|6|1|21|47|42
3,10,7,0.368,49|6|1|21|47|42|69
3,10,8,0.368,49|6|1|21|47|42|69|0
3,10,9,0.369,49|6|1|21|47|42|69|0|5
3,10,10,0.368,49|6|1|21|47|42|69|0|5|41
3,10,11,0.366,49|6|1|21|47|42|69|0|5|41|9
3,10,12,0.365,49|6|1|21|47|42|69|0|5|41|9|70
3,10,13,0.369,49|6|1|21|47|42|69|0|5|41|9|70|62
3,10,14,0.37,49|6|1|21|47|42|69|0|5|41|9|70|62|59
3,10,15,0.372,49|6|1|21|47|42|69|0|5|41|9|70|62|59|17
3,10,16,0.383,49|6|1|21|47|42|69|0|5|41|9|70|62|59|17|66
3,10,17,0.384,49|6|1|21|47|42|69|0|5|41|9|70|62|59|17|66|33
3,10,18,0.384,49|6|1|21|47|42|69|0|5|41|9|70|62|59|17|66|33|46
3,10,19,0.428,49|6|1|21|47|42|69|0|5|41|9|70|62|59|17|66|33|46|68
3,10,20,0.439,49|6|1|21|47|42|69|0|5|41|9|70|62|59|17|66|33|46|68|13
3,11,1,0.271,62
3,11,2,0.275,62|70
3,11,3,0.275,62|70|9
3,11,4,0.333,62|70|9|49
3,11,5,0.34,62|70|9|49|1
3,11,6,0.34,62|70|9|49|1|6
3,11,7,0.34,62|70|9|49|1|6|21
3,11,8,0.34,62|70|9|49|1|6|21|47
3,11,9,0.34,62|70|9|49|1|6|21|47|0
3,11,10,0.342,62|70|9|49|1|6|21|47|0|59
3,11,11,0.343,62|70|9|49|1|6|21|47|0|59|5
3,11,12,0.344,62|70|9|49|1|6|21|47|0|59|5|33
3,11,13,0.346,62|70|9|49|1|6|21|47|0|59|5|33|68
3,11,14,0.346,62|70|9|49|1|6|21|47|0|59|5|33|68|69
3,11,15,0.346,62|70|9|49|1|6|21|47|0|59|5|33|68|69|42
3,11,16,0.346,62|70|9|49|1|6|21|47|0|59|5|33|68|69|42|41
3,11,17,0.349,62|70|9|49|1|6|21|47|0|59|5|33|68|69|42|41|52
3,11,18,0.352,62|70|9|49|1|6|21|47|0|59|5|33|68|69|42|41|52|56
3,11,19,0.363,62|70|9|49|1|6|21|47|0|59|5|33|68|69|42|41|52|56|55
3,11,20,0.371,62|70|9|49|1|6|21|47|0|59|5|33|68|69|42|41|52|56|55|23
4,0,1,0.503,15
4,0,2,0.503,15|16
4,0,3,0.503,15|16|3
4,0,4,0.505,15|16|3|66
4,0,5,0.505,15|16|3|66|10
4,0,6,0.506,15|16|3|66|10|57
4,0,7,0.506,15|16|3|66|10|57|12
4,0,8,0.507,15|16|3|66|10|57|12|11
4,0,9,0.506,15|16|3|66|10|57|12|11|45
4,0,10,0.506,15|16|3|66|10|57|12|11|45|35
4,0,11,0.505,15|16|3|66|10|57|12|11|45|35|49
4,0,12,0.505,15|16|3|66|10|57|12|11|45|35|49|46
4,0,13,0.51,15|16|3|66|10|57|12|11|45|35|49|46|41
4,0,14,0.51,15|16|3|66|10|57|12|11|45|35|49|46|41|69
4,0,15,0.51,15|16|3|66|10|57|12|11|45|35|49|46|41|69|42
4,0,16,0.526,15|16|3|66|10|57|12|11|45|35|49|46|41|69|42|1
4,0,17,0.526,15|16|3|66|10|57|12|11|45|35|49|46|41|69|42|1|6
4,0,18,0.526,15|16|3|66|10|57|12|11|45|35|49|46|41|69|42|1|6|21
4,0,19,0.526,15|16|3|66|10|57|12|11|45|35|49|46|41|69|42|1|6|21|47
4,0,20,0.526,15|16|3|66|10|57|12|11|45|35|49|46|41|69|42|1|6|21|47|0
4,1,1,0.445,69
4,1,2,0.445,69|42
4,1,3,0.457,69|42|49
4,1,4,0.459,69|42|49|21
4,1,5,0.459,69|42|49|21|1
4,1,6,0.459,69|42|49|21|1|6
4,1,7,0.459,69|42|49|21|1|6|47
4,1,8,0.459,69|42|49|21|1|6|47|0
4,1,9,0.458,69|42|49|21|1|6|47|0|41
4,1,10,0.458,69|42|49|21|1|6|47|0|41|5
4,1,11,0.459,69|42|49|21|1|6|47|0|41|5|9
4,1,12,0.457,69|42|49|21|1|6|47|0|41|5|9|70
4,1,13,0.464,69|42|49|21|1|6|47|0|41|5|9|70|62
4,1,14,0.538,69|42|49|21|1|6|47|0|41|5|9|70|62|57
4,1,15,0.537,69|42|49|21|1|6|47|0|41|5|9|70|62|57|35
4,1,16,0.537,69|42|49|21|1|6|47|0|41|5|9|70|62|57|35|46
4,1,17,0.541,69|42|49|21|1|6|47|0|41|5|9|70|62|57|35|46|66
4,1,18,0.542,69|42|49|21|1|6|47|0|41|5|9|70|62|57|35|46|66|15
4,1,19,0.542,69|42|49|21|1|6|47|0|41|5|9|70|62|57|35|46|66|15|12
4,1,20,0.542,69|42|49|21|1|6|47|0|41|5|9|70|62|57|35|46|66|15|12|3
4,2,1,0.549,15
4,2,2,0.562,15|57
4,2,3,0.562,15|57|3
4,2,4,0.562,15|57|3|16
4,2,5,0.565,15|57|3|16|66
4,2,6,0.566,15|57|3|16|66|12
4,2,7,0.57,15|57|3|16|66|12|11
4,2,8,0.571,15|57|3|16|66|12|11|45
4,2,9,0.571,15|57|3|16|66|12|11|45|10
4,2,10,0.59,15|57|3|16|66|12|11|45|10|49
4,2,11,0.594,15|57|3|16|66|12|11|45|10|49|35
4,2,12,0.594,15|57|3|16|66|12|11|45|10|49|35|69
4,2,13,0.594,15|57|3|16|66|12|11|45|10|49|35|69|42
4,2,14,0.582,15|57|3|16|66|12|11|45|10|49|35|69|42|46
4,2,15,0.583,15|57|3|16|66|12|11|45|10|49|35|69|42|46|6
4,2,16,0.583,15|57|3|16|66|12|11|45|10|49|35|69|42|46|6|1
4,2,17,0.583,15|57|3|16|66|12|11|45|10|49|35|69|42|46|6|1|21
4,2,18,0.586,15|57|3|16|66|12|11|45|10|49|35|69|42|46|6|1|21|41
4,2,19,0.586,15|57|3|16|66|12|11|45|10|49|35|69|42|46|6|1|21|41|47
4,2,20,0.586,15|57|3|16|66|12|11|45|10|49|35|69|42|46|6|1|21|41|47|0
4,3,1,0.605,15
4,3,2,0.605,15|16
4,3,3,0.605,15|16|3
4,3,4,0.61,15|16|3|11
4,3,5,0.61,15|16|3|11|66
4,3,6,0.61,15|16|3|11|66|12
4,3,7,0.612,15|16|3|11|66|12|57
4,3,8,0.612,15|16|3|11|66|12|57|10
4,3,9,0.615,15|16|3|11|66|12|57|10|45
4,3,10,0.616,15|16|3|11|66|12|57|10|45|35
4,3,11,0.615,15|16|3|11|66|12|57|10|45|35|46
4,3,12,0.618,15|16|3|11|66|12|57|10|45|35|46|49
4,3,13,0.66,15|16|3|11|66|12|57|10|45|35|46|49|43
4,3,14,0.661,15|16|3|11|66|12|57|10|45|35|46|49|43|41
4,3,15,0.687,15|16|3|11|66|12|57|10|45|35|46|49|43|41|37
4,3,16,0.682,15|16|3|11|66|12|57|10|45|35|46|49|43|41|37|8
4,3,17,0.682,15|16|3|11|66|12|57|10|45|35|46|49|43|41|37|8|50
4,3,18,0.682,15|16|3|11|66|12|57|10|45|35|46|49|43|41|37|8|50|69
4,3,19,0.682,15|16|3|11|66|12|57|10|45|35|46|49|43|41|37|8|50|69|42
4,3,20,0.681,15|16|3|11|66|12|57|10|45|35|46|49|43|41|37|8|50|69|42|17
4,4,1,0.552,15
4,4,2,0.552,15|16
4,4,3,0.552,15|16|3
4,4,4,0.552,15|16|3|57
4,4,5,0.553,15|16|3|57|11
4,4,6,0.558,15|16|3|57|11|66
4,4,7,0.558,15|16|3|57|11|66|12
4,4,8,0.557,15|16|3|57|11|66|12|10
4,4,9,0.553,15|16|3|57|11|66|12|10|49
4,4,10,0.552,15|16|3|57|11|66|12|10|49|45
4,4,11,0.552,15|16|3|57|11|66|12|10|49|45|42
4,4,12,0.552,15|16|3|57|11|66|12|10|49|45|42|69
4,4,13,0.579,15|16|3|57|11|66|12|10|49|45|42|69|6
4,4,14,0.579,15|16|3|57|11|66|12|10|49|45|42|69|6|1
4,4,15,0.579,15|16|3|57|11|66|12|10|49|45|42|69|6|1|21
4,4,16,0.579,15|16|3|57|11|66|12|10|49|45|42|69|6|1|21|47
4,4,17,0.579,15|16|3|57|11|66|12|10|49|45|42|69|6|1|21|47|41
4,4,18,0.579,15|16|3|57|11|66|12|10|49|45|42|69|6|1|21|47|41|0
4,4,19,0.58,15|16|3|57|11|66|12|10|49|45|42|69|6|1|21|47|41|0|35
4,4,20,0.58,15|16|3|57|11|66|12|10|49|45|42|69|6|1|21|47|41|0|35|5
4,5,1,0.266,15
4,5,2,0.271,15|11
4,5,3,0.271,15|11|3
4,5,4,0.271,15|11|3|16
4,5,5,0.27,15|11|3|16|57
4,5,6,0.27,15|11|3|16|57|10
4,5,7,0.272,15|11|3|16|57|10|12
4,5,8,0.278,15|11|3|16|57|10|12|66
4,5,9,0.298,15|11|3|16|57|10|12|66|46
4,5,10,0.297,15|11|3|16|57|10|12|66|46|45
4,5,11,0.302,15|11|3|16|57|10|12|66|46|45|49
4,5,12,0.308,15|11|3|16|57|10|12|66|46|45|49|35
4,5,13,0.308,15|11|3|16|57|10|12|66|46|45|49|35|69
4,5,14,0.308,15|11|3|16|57|10|12|66|46|45|49|35|69|42
4,5,15,0.337,15|11|3|16|57|10|12|66|46|45|49|35|69|42|6
4,5,16,0.337,15|11|3|16|57|10|12|66|46|45|49|35|69|42|6|1
4,5,17,0.337,15|11|3|16|57|10|12|66|46|45|49|35|69|42|6|1|21
4,5,18,0.337,15|11|3|16|57|10|12|66|46|45|49|35|69|42|6|1|21|47
4,5,19,0.337,15|11|3|16|57|10|12|66|46|45|49|35|69|42|6|1|21|47|0
4,5,20,0.338,15|11|3|16|57|10|12|66|46|45|49|35|69|42|6|1|21|47|0|41
4,6,1,0.386,15
4,6,2,0.386,15|16
4,6,3,0.386,15|16|3
4,6,4,0.384,15|16|3|49
4,6,5,0.384,15|16|3|49|11
4,6,6,0.384,15|16|3|49|11|10
4,6,7,0.389,15|16|3|49|11|10|12
4,6,8,0.394,15|16|3|49|11|10|12|57
4,6,9,0.401,15|16|3|49|11|10|12|57|66
4,6,10,0.408,15|16|3|49|11|10|12|57|66|41
4,6,11,0.408,15|16|3|49|11|10|12|57|66|41|42
4,6,12,0.408,15|16|3|49|11|10|12|57|66|41|42|69
4,6,13,0.425,15|16|3|49|11|10|12|57|66|41|42|69|6
4,6,14,0.425,15|16|3|49|11|10|12|57|66|41|42|69|6|1
4,6,15,0.425,15|16|3|49|11|10|12|57|66|41|42|69|6|1|21
4,6,16,0.425,15|16|3|49|11|10|12|57|66|41|42|69|6|1|21|47
4,6,17,0.429,15|16|3|49|11|10|12|57|66|41|42|69|6|1|21|47|45
4,6,18,0.429,15|16|3|49|11|10|12|57|66|41|42|69|6|1|21|47|45|0
4,6,19,0.429,15|16|3|49|11|10|12|57|66|41|42|69|6|1|21|47|45|0|35
4,6,20,0.43,15|16|3|49|11|10|12|57|66|41|42|69|6|1|21|47|45|0|35|5
4,7,1,0.435,15
4,7,2,0.435,15|16
4,7,3,0.435,15|16|3
4,7,4,0.44,15|16|3|10
4,7,5,0.442,15|16|3|10|11
4,7,6,0.444,15|16|3|10|11|12
4,7,7,0.446,15|16|3|10|11|12|66
4,7,8,0.45,15|16|3|10|11|12|66|57
4,7,9,0.446,15|16|3|10|11|12|66|57|45
4,7,10,0.446,15|16|3|10|11|12|66|57|45|35
4,7,11,0.445,15|16|3|10|11|12|66|57|45|35|46
4,7,12,0.453,15|16|3|10|11|12|66|57|45|35|46|49
4,7,13,0.532,15|16|3|10|11|12|66|57|45|35|46|49|44
4,7,14,0.532,15|16|3|10|11|12|66|57|45|35|46|49|44|41
4,7,15,0.532,15|16|3|10|11|12|66|57|45|35|46|49|44|41|42
4,7,16,0.532,15|16|3|10|11|12|66|57|45|35|46|49|44|41|42|69
4,7,17,0.534,15|16|3|10|11|12|66|57|45|35|46|49|44|41|42|69|5
4,7,18,0.536,15|16|3|10|11|12|66|57|45|35|46|49|44|41|42|69|5|1
4,7,19,0.536,15|16|3|10|11|12|66|57|45|35|46|49|44|41|42|69|5|1|6
4,7,20,0.536,15|16|3|10|11|12|66|57|45|35|46|49|44|41|42|69|5|1|6|21
4,8,1,0.466,15
4,8,2,0.466,15|16
4,8,3,0.466,15|16|3
4,8,4,0.47,15|16|3|11
4,8,5,0.47,15|16|3|11|57
4,8,6,0.471,15|16|3|11|57|12
4,8,7,0.474,15|16|3|11|57|12|66
4,8,8,0.473,15|16|3|11|57|12|66|10
4,8,9,0.474,15|16|3|11|57|12|66|10|45
4,8,10,0.479,15|16|3|11|57|12|66|10|45|35
4,8,11,0.487,15|16|3|11|57|12|66|10|45|35|49
4,8,12,0.498,15|16|3|11|57|12|66|10|45|35|49|46
4,8,13,0.498,15|16|3|11|57|12|66|10|45|35|49|46|69
4,8,14,0.498,15|16|3|11|57|12|66|10|45|35|49|46|69|42
4,8,15,0.498,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41
4,8,16,0.51,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1
4,8,17,0.51,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6
4,8,18,0.51,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6|21
4,8,19,0.51,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6|21|47
4,8,20,0.51,15|16|3|11|57|12|66|10|45|35|49|46|69|42|41|1|6|21|47|0
4,9,1,0.416,49
4,9,2,0.416,49|42
4,9,3,0.416,49|42|69
4,9,4,0.421,49|42|69|41
4,9,5,0.421,49|42|69|41|1
4,9,6,0.421,49|42|69|41|1|6
4,9,7,0.421,49|42|69|41|1|6|21
4,9,8,0.422,49|42|69|41|1|6|21|47
4,9,9,0.535,49|42|69|41|1|6|21|47|15
4,9,10,0.535,49|42|69|41|1|6|21|47|15|3
4,9,11,0.535,49|42|69|41|1|6|21|47|15|3|16
4,9,12,0.535,49|42|69|41|1|6|21|47|15|3|16|0
4,9,13,0.539,49|42|69|41|1|6|21|47|15|3|16|0|11
4,9,14,0.541,49|42|69|41|1|6|21|47|15|3|16|0|11|57
4,9,15,0.543,49|42|69|41|1|6|21|47|15|3|16|0|11|57|35
4,9,16,0.561,49|42|69|41|1|6|21|47|15|3|16|0|11|57|35|66
4,9,17,0.562,49|42|69|41|1|6|21|47|15|3|16|0|11|57|35|66|12
4,9,18,0.563,49|42|69|41|1|6|21|47|15|3|16|0|11|57|35|66|12|10
4,9,19,0.564,49|42|69|41|1|6|21|47|15|3|16|0|11|57|35|66|12|10|5
4,9,20,0.565,49|42|69|41|1|6|21|47|15|3|16|0|11|57|35|66|12|10|5|45
4,10,1,0.323,15
4,10,2,0.323,15|16
4,10,3,0.323,15|16|3
4,10,4,0.325,15|16|3|11
4,10,5,0.325,15|16|3|11|10
4,10,6,0.328,15|16|3|11|10|12
4,10,7,0.333,15|16|3|11|10|12|66
4,10,8,0.338,15|16|3|11|10|12|66|49
4,10,9,0.348,15|16|3|11|10|12|66|49|57
4,10,10,0.409,15|16|3|11|10|12|66|49|57|9
4,10,11,0.411,15|16|3|11|10|12|66|49|57|9|70
4,10,12,0.413,15|16|3|11|10|12|66|49|57|9|70|62
4,10,13,0.409,15|16|3|11|10|12|66|49|57|9|70|62|45
4,10,14,0.409,15|16|3|11|10|12|66|49|57|9|70|62|45|69
4,10,15,0.409,15|16|3|11|10|12|66|49|57|9|70|62|45|69|42
4,10,16,0.409,15|16|3|11|10|12|66|49|57|9|70|62|45|69|42|35
4,10,17,0.414,15|16|3|11|10|12|66|49|57|9|70|62|45|69|42|35|6
4,10,18,0.414,15|16|3|11|10|12|66|49|57|9|70|62|45|69|42|35|6|1
4,10,19,0.414,15|16|3|11|10|12|66|49|57|9|70|62|45|69|42|35|6|1|21
4,10,20,0.414,15|16|3|11|10|12|66|49|57|9|70|62|45|69|42|35|6|1|21|47
4,11,1,0.404,11
4,11,2,0.418,11|15
4,11,3,0.418,11|15|3
4,11,4,0.418,11|15|3|16
4,11,5,0.423,11|15|3|16|12
4,11,6,0.431,11|15|3|16|12|57
4,11,7,0.432,11|15|3|16|12|57|66
4,11,8,0.432,11|15|3|16|12|57|66|10
4,11,9,0.433,11|15|3|16|12|57|66|10|45
4,11,10,0.433,11|15|3|16|12|57|66|10|45|35
4,11,11,0.434,11|15|3|16|12|57|66|10|45|35|46
4,11,12,0.444,11|15|3|16|12|57|66|10|45|35|46|49
4,11,13,0.572,11|15|3|16|12|57|66|10|45|35|46|49|40
4,11,14,0.572,11|15|3|16|12|57|66|10|45|35|46|49|40|69
4,11,15,0.572,11|15|3|16|12|57|66|10|45|35|46|49|40|69|42
4,11,16,0.57,11|15|3|16|12|57|66|10|45|35|46|49|40|69|42|41
4,11,17,0.57,11|15|3|16|12|57|66|10|45|35|46|49|40|69|42|41|5
4,11,18,0.57,11|15|3|16|12|57|66|10|45|35|46|49|40|69|42|41|5|1
4,11,19,0.57,11|15|3|16|12|57|66|10|45|35|46|49|40|69|42|41|5|1|6
4,11,20,0.57,11|15|3|16|12|57|66|10|45|35|46|49|40|69|42|41|5|1|6|21
5,0,1,0.375,15
5,0,2,0.375,15|16
5,0,3,0.375,15|16|3
5,0,4,0.382,15|16|3|11
5,0,5,0.382,15|16|3|11|57
5,0,6,0.383,15|16|3|11|57|12
5,0,7,0.386,15|16|3|11|57|12|66
5,0,8,0.387,15|16|3|11|57|12|66|10
5,0,9,0.385,15|16|3|11|57|12|66|10|45
5,0,10,0.384,15|16|3|11|57|12|66|10|45|35
5,0,11,0.397,15|16|3|11|57|12|66|10|45|35|46
5,0,12,0.394,15|16|3|11|57|12|66|10|45|35|46|49
5,0,13,0.394,15|16|3|11|57|12|66|10|45|35|46|49|69
5,0,14,0.394,15|16|3|11|57|12|66|10|45|35|46|49|69|42
5,0,15,0.416,15|16|3|11|57|12|66|10|45|35|46|49|69|42|6
5,0,16,0.416,15|16|3|11|57|12|66|10|45|35|46|49|69|42|6|1
5,0,17,0.416,15|16|3|11|57|12|66|10|45|35|46|49|69|42|6|1|21
5,0,18,0.415,15|16|3|11|57|12|66|10|45|35|46|49|69|42|6|1|21|41
5,0,19,0.415,15|16|3|11|57|12|66|10|45|35|46|49|69|42|6|1|21|41|47
5,0,20,0.415,15|16|3|11|57|12|66|10|45|35|46|49|69|42|6|1|21|41|47|0
5,1,1,0.652,15
5,1,2,0.652,15|16
5,1,3,0.652,15|16|3
5,1,4,0.652,15|16|3|12
5,1,5,0.653,15|16|3|12|66
5,1,6,0.655,15|16|3|12|66|11
5,1,7,0.657,15|16|3|12|66|11|10
5,1,8,0.658,15|16|3|12|66|11|10|57
5,1,9,0.655,15|16|3|12|66|11|10|57|45
5,1,10,0.655,15|16|3|12|66|11|10|57|45|35
5,1,11,0.654,15|16|3|12|66|11|10|57|45|35|46
5,1,12,0.653,15|16|3|12|66|11|10|57|45|35|46|49
5,1,13,0.654,15|16|3|12|66|11|10|57|45|35|46|49|41
5,1,14,0.654,15|16|3|12|66|11|10|57|45|35|46|49|41|69
5,1,15,0.654,15|16|3|12|66|11|10|57|45|35|46|49|41|69|42
5,1,16,0.656,15|16|3|12|66|11|10|57|45|35|46|49|41|69|42|59
5,1,17,0.659,15|16|3|12|66|11|10|57|45|35|46|49|41|69|42|59|6
5,1,18,0.659,15|16|3|12|66|11|10|57|45|35|46|49|41|69|42|59|6|1
5,1,19,0.659,15|16|3|12|66|11|10|57|45|35|46|49|41|69|42|59|6|1|21
5,1,20,0.659,15|16|3|12|66|11|10|57|45|35|46|49|41|69|42|59|6|1|21|47
5,2,1,0.604,15
5,2,2,0.604,15|16
5,2,3,0.604,15|16|3
5,2,4,0.604,15|16|3|57
5,2,5,0.605,15|16|3|57|12
5,2,6,0.608,15|16|3|57|12|66
5,2,7,0.607,15|16|3|57|12|66|11
5,2,8,0.608,15|16|3|57|12|66|11|10
5,2,9,0.611,15|16|3|57|12|66|11|10|45
5,2,10,0.61,15|16|3|57|12|66|11|10|45|49
5,2,11,0.613,15|16|3|57|12|66|11|10|45|49|35
5,2,12,0.611,15|16|3|57|12|66|11|10|45|49|35|46
5,2,13,0.611,15|16|3|57|12|66|11|10|45|49|35|46|69
5,2,14,0.611,15|16|3|57|12|66|11|10|45|49|35|46|69|42
5,2,15,0.615,15|16|3|57|12|66|11|10|45|49|35|46|69|42|41
5,2,16,0.632,15|16|3|57|12|66|11|10|45|49|35|46|69|42|41|1
5,2,17,0.632,15|16|3|57|12|66|11|10|45|49|35|46|69|42|41|1|6
5,2,18,0.632,15|16|3|57|12|66|11|10|45|49|35|46|69|42|41|1|6|21
5,2,19,0.632,15|16|3|57|12|66|11|10|45|49|35|46|69|42|41|1|6|21|47
5,2,20,0.632,15|16|3|57|12|66|11|10|45|49|35|46|69|42|41|1|6|21|47|0
5,3,1,0.426,15
5,3,2,0.426,15|16
5,3,3,0.426,15|16|3
5,3,4,0.427,15|16|3|11
5,3,5,0.427,15|16|3|11|12
5,3,6,0.429,15|16|3|11|12|66
5,3,7,0.429,15|16|3|11|12|66|57
5,3,8,0.43,15|16|3|11|12|66|57|10
5,3,9,0.433,15|16|3|11|12|66|57|10|45
5,3,10,0.434,15|16|3|11|12|66|57|10|45|35
5,3,11,0.432,15|16|3|11|12|66|57|10|45|35|49
5,3,12,0.432,15|16|3|11|12|66|57|10|45|35|49|69
5,3,13,0.432,15|16|3|11|12|66|57|10|45|35|49|69|42
5,3,14,0.461,15|16|3|11|12|66|57|10|45|35|49|69|42|9
5,3,15,0.459,15|16|3|11|12|66|57|10|45|35|49|69|42|9|70
5,3,16,0.459,15|16|3|11|12|66|57|10|45|35|49|69|42|9|70|41
5,3,17,0.46,15|16|3|11|12|66|57|10|45|35|49|69|42|9|70|41|62
5,3,18,0.46,15|16|3|11|12|66|57|10|45|35|49|69|42|9|70|41|62|21
5,3,19,0.46,15|16|3|11|12|66|57|10|45|35|49|69|42|9|70|41|62|21|6
5,3,20,0.46,15|16|3|11|12|66|57|10|45|35|49|69|42|9|70|41|62|21|6|1
5,4,1,0.383,49
5,4,2,0.521,49|15
5,4,3,0.521,49|15|42
5,4,4,0.521,49|15|42|69
5,4,5,0.521,49|15|42|69|3
5,4,6,0.521,49|15|42|69|3|16
5,4,7,0.522,49|15|42|69|3|16|57
5,4,8,0.522,49|15|42|69|3|16|57|12
5,4,9,0.525,49|15|42|69|3|16|57|12|11
5,4,10,0.539,49|15|42|69|3|16|57|12|11|35
5,4,11,0.544,49|15|42|69|3|16|57|12|11|35|66
5,4,12,0.543,49|15|42|69|3|16|57|12|11|35|66|41
5,4,13,0.543,49|15|42|69|3|16|57|12|11|35|66|41|6
5,4,14,0.543,49|15|42|69|3|16|57|12|11|35|66|41|6|1
5,4,15,0.543,49|15|42|69|3|16|57|12|11|35|66|41|6|1|21
5,4,16,0.544,49|15|42|69|3|16|57|12|11|35|66|41|6|1|21|47
5,4,17,0.545,49|15|42|69|3|16|57|12|11|35|66|41|6|1|21|47|10
5,4,18,0.545,49|15|42|69|3|16|57|12|11|35|66|41|6|1|21|47|10|0
5,4,19,0.547,49|15|42|69|3|16|57|12|11|35|66|41|6|1|21|47|10|0|45
5,4,20,0.548,49|15|42|69|3|16|57|12|11|35|66|41|6|1|21|47|10|0|45|5
5,5,1,0.574,15
5,5,2,0.574,15|16
5,5,3,0.574,15|16|3
5,5,4,0.576,15|16|3|57
5,5,5,0.577,15|16|3|57|66
5,5,6,0.577,15|16|3|57|66|12
5,5,7,0.578,15|16|3|57|66|12|11
5,5,8,0.578,15|16|3|57|66|12|11|10
5,5,9,0.581,15|16|3|57|66|12|11|10|45
5,5,10,0.584,15|16|3|57|66|12|11|10|45|35
5,5,11,0.583,15|16|3|57|66|12|11|10|45|35|46
5,5,12,0.586,15|16|3|57|66|12|11|10|45|35|46|49
5,5,13,0.586,15|16|3|57|66|12|11|10|45|35|46|49|41
5,5,14,0.586,15|16|3|57|66|12|11|10|45|35|46|49|41|69
5,5,15,0.586,15|16|3|57|66|12|11|10|45|35|46|49|41|69|42
5,5,16,0.598,15|16|3|57|66|12|11|10|45|35|46|49|41|69|42|1
5,5,17,0.598,15|16|3|57|66|12|11|10|45|35|46|49|41|69|42|1|6
5,5,18,0.598,15|16|3|57|66|12|11|10|45|35|46|49|41|69|42|1|6|21
5,5,19,0.598,15|16|3|57|66|12|11|10|45|35|46|49|41|69|42|1|6|21|47
5,5,20,0.598,15|16|3|57|66|12|11|10|45|35|46|49|41|69|42|1|6|21|47|0
5,6,1,0.54,15
5,6,2,0.54,15|16
5,6,3,0.54,15|16|3
5,6,4,0.54,15|16|3|66
5,6,5,0.544,15|16|3|66|11
5,6,6,0.544,15|16|3|66|11|12
5,6,7,0.544,15|16|3|66|11|12|10
5,6,8,0.546,15|16|3|66|11|12|10|57
5,6,9,0.546,15|16|3|66|11|12|10|57|45
5,6,10,0.545,15|16|3|66|11|12|10|57|45|35
5,6,11,0.545,15|16|3|66|11|12|10|57|45|35|46
5,6,12,0.546,15|16|3|66|11|12|10|57|45|35|46|49
5,6,13,0.549,15|16|3|66|11|12|10|57|45|35|46|49|41
5,6,14,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9
5,6,15,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9|42
5,6,16,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9|42|69
5,6,17,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9|42|69|6
5,6,18,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9|42|69|6|1
5,6,19,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9|42|69|6|1|21
5,6,20,0.558,15|16|3|66|11|12|10|57|45|35|46|49|41|9|42|69|6|1|21|47
5,7,1,0.373,15
5,7,2,0.373,15|16
5,7,3,0.373,15|16|3
5,7,4,0.384,15|16|3|11
5,7,5,0.385,15|16|3|11|57
5,7,6,0.386,15|16|3|11|57|12
5,7,7,0.389,15|16|3|11|57|12|66
5,7,8,0.393,15|16|3|11|57|12|66|45
5,7,9,0.394,15|16|3|11|57|12|66|45|10
5,7,10,0.393,15|16|3|11|57|12|66|45|10|35
5,7,11,0.396,15|16|3|11|57|12|66|45|10|35|46
5,7,12,0.394,15|16|3|11|57|12|66|45|10|35|46|49
